CAINC4 Personal Income and Employment by Major Component,,,,,,,,,
Per capita personal income (Dollars) 4/ ,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,
County,,,,,,,,,
GeoFips,GeoName,2011,2012,2013,2014,2015,2016,2017,2018
29025,"Caldwell, MO",30340,30037,31337,33144,32703,34299,35671,37301
29027,"Callaway, MO",32108,32577,33541,34326,34968,35690,37438,38686
29029,"Camden, MO",30310,31112,31751,33069,34586,35268,37080,38794
29031,"Cape Girardeau, MO",36457,38866,38929,39642,41795,42557,44258,46314
29033,"Carroll, MO",38070,38929,41971,44693,41313,44727,44818,45110
29035,"Carter, MO",27835,28441,27504,28476,29827,30676,31202,32045
29037,"Cass, MO",37164,38209,39174,40815,42502,44542,45599,47151
29039,"Cedar, MO",26826,27162,28194,29069,29973,29790,30695,31664
29041,"Chariton, MO",39622,38894,42634,43074,37243,40202,42176,42227
29043,"Christian, MO",31439,32836,33444,34742,36408,37767,38955,40301
29045,"Clark, MO",30908,32408,33658,34319,33448,34946,34877,34516
29047,"Clay, MO",39623,40228,41408,43140,45232,45768,46747,48381
29049,"Clinton, MO",35113,34716,37689,39940,38699,39788,42067,42988
29051,"Cole, MO",39115,41247,41402,42235,43093,43985,45975,47790
29053,"Cooper, MO",31446,32254,33349,34347,34517,35985,37778,38916
29055,"Crawford, MO",28052,28913,29651,30010,32321,33727,34420,36090
29057,"Dade, MO",26595,30212,31112,33540,32688,33056,33394,34181
29059,"Dallas, MO",26050,27438,27836,29793,30504,31632,31995,33184
29061,"Daviess, MO",31195,30807,31602,33838,31270,32614,33550,34491
29063,"DeKalb, MO",25222,23776,24942,25156,25248,25988,27762,28294
29065,"Dent, MO",27590,28484,28358,29426,30368,31064,31694,33231
29067,"Douglas, MO",22584,23160,23566,24649,25693,25911,27092,28305
29069,"Dunklin, MO",32583,30727,33185,30953,32316,31743,32503,34129
29071,"Franklin, MO",34959,36159,36742,38008,40023,41146,43552,45719
29073,"Gasconade, MO",31833,33086,33905,34772,35899,36383,38720,40316
29075,"Gentry, MO",37334,37263,39493,42616,39180,39091,42137,41470
29077,"Greene, MO",35336,36814,36525,38021,40213,40844,43187,44837
29079,"Grundy, MO",31179,31046,31500,32869,32051,32910,33951,34723
29081,"Harrison, MO",33966,32556,33552,33842,32898,34331,37243,38274
29083,"Henry, MO",33397,34385,36485,38036,39220,39277,41289,43018
29085,"Hickory, MO",21985,23685,24185,24643,26589,25965,26925,27787
29087,"Holt, MO",37349,40701,47684,46764,40976,45482,46192,45259
29089,"Howard, MO",32737,32954,34912,35953,35232,37440,37770,38796
29091,"Howell, MO",27788,28579,29084,30459,31562,31357,32414,34055
29093,"Iron, MO",27096,28254,28699,30083,31972,31830,32809,34164
29095,"Jackson, MO",39022,39237,39512,40881,42981,43764,45310,47054
29097,"Jasper, MO",32736,34862,33916,35333,36982,38126,39267,39973
29099,"Jefferson, MO",33979,34950,35690,36892,38405,39469,40783,42780
29101,"Johnson, MO",29987,30536,31116,32459,33706,34303,35492,36777
29103,"Knox, MO",28859,33365,33298,39237,31908,33926,32511,32711
29105,"Laclede, MO",28324,29541,29936,31349,32369,32932,35355,36558
29107,"Lafayette, MO",33862,34551,36850,37702,37465,39606,41244,42119
29109,"Lawrence, MO",27367,28503,29886,31241,31982,31698,32930,34301
29111,"Lewis, MO",29888,31029,33343,33665,30484,32240,34177,35249
29113,"Lincoln, MO",31227,32336,32870,34561,36092,37902,39371,40788
29115,"Linn, MO",33558,34381,34735,36069,36035,36898,37897,40356
29117,"Livingston, MO",32422,33305,35694,36697,36073,37729,38646,39805
29119,"McDonald, MO",23080,23584,24963,26621,26937,26266,27565,28018
29121,"Macon, MO",34273,33436,34298,35456,38651,40771,40803,42414
29123,"Madison, MO",29712,31063,32787,33844,34701,34772,35592,36865
29125,"Maries, MO",28081,28704,30014,30404,31137,31405,31914,33348
29127,"Marion, MO",34678,35746,35797,36467,36976,38134,39193,41068
29129,"Mercer, MO",28678,30812,32093,38727,32041,32307,34160,32388
29131,"Miller, MO",27919,29492,30622,32258,33588,33881,34602,35547
29133,"Mississippi, MO",27549,29076,32637,30891,28160,30301,32205,32216
29135,"Moniteau, MO",30027,31231,31378,34202,34326,33897,36487,37533
29137,"Monroe, MO",35067,33917,40757,41250,38493,42157,39876,42672
29139,"Montgomery, MO",30823,32008,36190,37957,36763,38815,41245,40396
29141,"Morgan, MO",32062,36220,35036,37968,38355,39105,41398,42873
29143,"New Madrid, MO",32260,29873,32606,30964,29763,30408,32116,33869
29145,"Newton, MO",33097,34082,34088,35345,36275,36544,38011,39334
29147,"Nodaway, MO",27743,27747,29243,28986,27342,28918,29854,31013
29149,"Oregon, MO",24116,25467,26127,27034,27589,27532,28216,28722
29151,"Osage, MO",35516,34772,38188,42259,44599,43150,44031,45582
29153,"Ozark, MO",25442,23888,26862,27850,28161,28664,29019,30043
29155,"Pemiscot, MO",32353,31500,34317,32363,31271,31705,31486,32811
29157,"Perry, MO",31752,34073,35231,36259,37312,38842,39990,41321
29159,"Pettis, MO",32353,32520,33768,35158,35379,35803,36732,37763
29161,"Phelps, MO",31169,32002,32715,33759,35260,36554,37711,39132
29163,"Pike, MO",28893,29059,31691,32905,31708,33392,34128,34828
29165,"Platte, MO",46597,48550,48888,51138,54264,55010,57099,58878
29167,"Polk, MO",26588,28110,28834,30573,31039,31391,32640,33703
29169,"Pulaski, MO",40353,39119,38805,37273,38059,38053,39638,40512
29171,"Putnam, MO",30052,30236,32920,38299,34568,33516,33888,33945
29173,"Ralls, MO",36172,36011,38555,37939,36168,39612,40118,40698
29175,"Randolph, MO",30907,33497,33991,35071,35381,37230,38342,39903
29177,"Ray, MO",33131,34133,34773,36379,38358,39498,40694,42305
29179,"Reynolds, MO",27014,29585,29610,30474,31760,31492,33096,35034
29181,"Ripley, MO",27438,28015,28384,28410,29112,29193,30026,30437
29183,"St. Charles, MO",41866,44142,44910,46189,48043,49356,51137,53745
29185,"St. Clair, MO",25791,26858,26818,28289,28197,28584,29011,29830
29186,"Ste. Genevieve, MO",32984,35277,33556,35322,35919,36074,38041,41822
29187,"St. Francois, MO",27845,28744,29052,30146,31032,31885,32899,34485
29189,"St. Louis, MO",55059,60734,58068,61078,62710,66165,67368,71360
29195,"Saline, MO",37081,35856,39157,39341,36894,37338,38453,38580
29197,"Schuyler, MO",28729,26881,28902,28740,26847,26646,27926,29013
29199,"Scotland, MO",32018,34193,34962,37689,31740,32110,32456,33262
29201,"Scott, MO",34879,36310,36106,37403,37314,37562,39067,40221
29203,"Shannon, MO",23270,25271,26644,26605,27215,28045,28352,30503
29205,"Shelby, MO",36961,36087,37913,42230,38051,38314,38567,40356
29207,"Stoddard, MO",35268,34439,37497,34938,35989,35224,36037,37020
29209,"Stone, MO",27695,29016,30667,32809,34284,35474,37272,38900
29211,"Sullivan, MO",35603,35175,37511,42852,36823,36850,39075,37649
29213,"Taney, MO",30477,31204,31652,32911,33783,34334,34736,35956
29215,"Texas, MO",24278,25081,25424,26155,26308,25942,27080,28169
29217,"Vernon, MO",31103,32750,33304,35394,34368,34170,36117,35930
29219,"Warren, MO",32858,33706,34500,35647,37194,38571,39778,41674
29221,"Washington, MO",24606,25424,25689,26048,27552,27659,28414,29606
29223,"Wayne, MO",25108,25547,25950,26044,27644,28710,29061,29581
29225,"Webster, MO",27640,28673,28951,30636,30446,30784,31583,32589
29227,"Worth, MO",31615,33658,36526,41095,35169,36082,36159,35573
29229,"Wright, MO",26114,27597,28844,30128,30516,30329,30860,32178
29510,"St. Louis (Independent City), MO",37827,39191,40939,40932,42353,43027,45137,47643
30001,"Beaverhead, MT",34070,36450,38205,41191,44657,43585,43053,44664
30003,"Big Horn, MT",26166,26414,25645,25668,27071,27482,28131,30533
30005,"Blaine, MT",28438,27977,30079,29084,29650,28958,29329,31263
30007,"Broadwater, MT",33387,32473,35695,35605,36433,37640,38075,39306
30009,"Carbon, MT",38850,40944,40539,42473,44142,44435,44912,47442
30011,"Carter, MT",35285,47952,51214,56969,61602,52825,45046,44358
30013,"Cascade, MT",39550,40415,39861,41893,43223,43955,45291,47518
30015,"Chouteau, MT",35315,35604,34952,29998,32612,31717,32696,37340
30017,"Custer, MT",36312,38658,40267,41572,43045,41874,43211,44689
30019,"Daniels, MT",43149,61143,44414,38885,41839,39754,36517,48086
30021,"Dawson, MT",37613,41625,41093,44380,41768,39805,41391,45295
30023,"Deer Lodge, MT",31297,32847,32810,34245,35546,36609,37837,39063
30025,"Fallon, MT",47652,56189,56457,56024,51549,46538,48075,49509
30027,"Fergus, MT",35785,37887,38247,39111,40921,40262,41218,43808
30029,"Flathead, MT",35806,38330,38554,40075,42676,43837,45604,47331
30031,"Gallatin, MT",39231,42487,43584,46464,49046,50482,52337,54734
30033,"Garfield, MT",34781,36797,43314,42005,45939,39287,35337,36291
30035,"Glacier, MT",30973,31373,30713,30650,30979,31852,32465,34458
30037,"Golden Valley, MT",44308,47948,50007,49021,55175,50926,45549,49137
30039,"Granite, MT",34742,38093,37678,37920,41329,40176,41675,43791
30041,"Hill, MT",39741,40323,39980,40072,41371,41999,42696,45017
30043,"Jefferson, MT",40662,42101,41731,43123,44510,44947,46643,47960
30045,"Judith Basin, MT",39172,43173,46073,49520,56809,49322,45571,50492
30047,"Lake, MT",29081,30937,30768,33347,33990,35693,37473,39365
30049,"Lewis and Clark, MT",45980,45190,41599,43784,44766,45750,47214,48562
30051,"Liberty, MT",36069,36191,44563,39040,38711,34833,35086,40956
30053,"Lincoln, MT",27647,28785,29111,30996,32480,32579,33901,35432
30055,"McCone, MT",32059,39152,45255,45362,45631,41282,37820,42209
30057,"Madison, MT",38260,38445,39530,41091,44070,45613,46822,49115
30059,"Meagher, MT",38361,39436,38815,41554,47302,44559,43317,46128
30061,"Mineral, MT",29453,31642,32941,33584,35156,36610,37968,39957
30063,"Missoula, MT",36572,38785,38445,40858,44841,44646,47086,49492
30065,"Musselshell, MT",34131,36366,37227,38933,39576,37384,40034,43133
30067,"Park, MT",37735,38827,38553,40608,43207,45019,46050,48114
30069,"Petroleum, MT",37155,42107,50694,53834,55603,41494,34908,35772
30071,"Phillips, MT",35729,37665,38596,36940,39122,37045,36841,39172
30073,"Pondera, MT",41089,39212,39729,39801,39247,40676,38417,42363
30075,"Powder River, MT",29003,32909,35751,35130,39268,35872,32616,32479
30077,"Powell, MT",28392,30623,31912,35105,39005,38958,38803,39771
30079,"Prairie, MT",36003,40374,37120,41414,45243,40820,42098,44739
30081,"Ravalli, MT",33925,35964,35955,37415,39291,40481,42519,44602
30083,"Richland, MT",54469,63496,67036,71751,62337,54128,55123,61217
30085,"Roosevelt, MT",30707,34410,34493,33535,31338,30756,33611,34794
30087,"Rosebud, MT",36127,37341,37265,38488,39612,39764,40705,42250
30089,"Sanders, MT",26698,27746,28576,29658,32143,32567,33508,34896
30091,"Sheridan, MT",50050,56052,63434,57613,55190,51218,51826,52541
30093,"Silver Bow, MT",50224,51398,48496,46484,44601,44818,47009,48939
30095,"Stillwater, MT",40515,42252,42519,44694,46358,47095,49065,51773
30097,"Sweet Grass, MT",35644,37658,37680,40574,41772,41612,42167,44455
30099,"Teton, MT",44295,45167,43043,43435,45787,44180,41597,44369
30101,"Toole, MT",43647,45316,46973,44071,41275,41173,41874,45481
30103,"Treasure, MT",46798,46947,51795,52327,52466,45700,43436,48415
30105,"Valley, MT",37559,42567,42967,42512,42280,42376,44298,46911
30107,"Wheatland, MT",32716,33981,34588,36429,38547,36412,33292,35934
30109,"Wibaux, MT",36674,44230,44963,46461,46004,40989,48000,50940
30111,"Yellowstone, MT",41279,44643,44381,46932,48144,47724,49899,52340
31001,"Adams, NE",41128,43408,42972,45289,46939,45615,46838,49139
31003,"Antelope, NE",54014,51996,53614,53502,52312,50245,46749,46981
31005,"Arthur, NE",37575,25674,31253,46525,55685,39906,38440,46901
31007,"Banner, NE",73040,56101,62838,81588,72352,70832,47049,58252
31009,"Blaine, NE",52497,36851,56396,76590,83004,67179,50623,45788
31011,"Boone, NE",60491,51304,63808,62513,60924,57209,51707,54024
31013,"Box Butte, NE",41793,42415,42433,44525,43524,42644,45096,47359
31015,"Boyd, NE",47770,41405,40951,45179,51245,48707,47471,55795
31017,"Brown, NE",44661,44385,49537,56177,60149,57469,47401,51496
31019,"Buffalo, NE",42509,48510,43194,46313,49670,49640,51634,54052
31021,"Burt, NE",44027,42304,51691,47908,51461,48634,47778,50268
31023,"Butler, NE",45573,42248,46377,45842,49141,43999,44557,47286
31025,"Cass, NE",43480,42371,45986,45428,47755,49379,50955,53602
31027,"Cedar, NE",51880,46022,57466,55188,55541,52010,49736,52839
31029,"Chase, NE",45936,61276,56902,56686,49546,50409,45521,49267
31031,"Cherry, NE",41028,40740,46921,54160,58617,52670,44551,45124
31033,"Cheyenne, NE",45687,46918,48802,50101,48173,47485,47667,48263
31035,"Clay, NE",49098,47312,45428,44304,43165,43798,44165,47220
31037,"Colfax, NE",38366,36544,42045,40926,41786,41303,39161,43106
31039,"Cuming, NE",61643,53869,70331,76262,80030,72566,56805,58610
31041,"Custer, NE",44923,43249,48633,50971,54929,51554,44158,44290
31043,"Dakota, NE",30991,31604,34965,36903,39198,39862,40534,41831
31045,"Dawes, NE",31194,32538,33444,36465,37255,37097,36124,37092
31047,"Dawson, NE",35031,36967,38626,40287,41431,41476,40642,43055
31049,"Deuel, NE",39941,35600,36191,40005,43663,40754,39143,44289
31051,"Dixon, NE",37222,36143,47386,46031,46970,44382,41756,44185
31053,"Dodge, NE",39722,39636,41391,41940,45502,43974,45367,47330
31055,"Douglas, NE",53925,55929,52763,57890,59130,57785,60202,63435
31057,"Dundy, NE",65734,62074,61045,62269,62451,56297,49255,53144
31059,"Fillmore, NE",59157,59033,60770,54567,57360,53169,54567,57068
31061,"Franklin, NE",43953,46276,43729,42262,44827,43416,43032,47132
31063,"Frontier, NE",51138,45388,47432,45429,48753,43451,41620,44469
31065,"Furnas, NE",52356,44790,49494,49696,49749,46856,44954,49008
31067,"Gage, NE",43232,42003,46342,47506,48316,45719,47267,49863
31069,"Garden, NE",50319,42208,43331,47788,44003,42440,39119,40892
31071,"Garfield, NE",42270,38165,43632,49578,56965,51933,41369,43905
31073,"Gosper, NE",53455,50032,57297,50450,50091,46707,45414,52671
31075,"Grant, NE",40289,36368,45073,57030,70523,55173,39233,42545
31077,"Greeley, NE",40057,41043,48898,46885,49039,43529,41735,45109
31079,"Hall, NE",36164,37503,37131,38201,39613,39799,41813,43625
31081,"Hamilton, NE",48969,53923,51293,49510,50174,49810,52577,54782
31083,"Harlan, NE",50154,45905,44720,43873,48271,44533,40488,48143
31085,"Hayes, NE",67147,63240,57819,67864,69364,55907,41504,45409
31087,"Hitchcock, NE",42391,40913,40978,40376,41183,37562,36388,37990
31089,"Holt, NE",49046,50996,53440,54408,57994,52751,51310,51404
31091,"Hooker, NE",36429,35474,47097,62747,68959,63300,51251,52667
31093,"Howard, NE",40684,39845,42884,42766,44550,42527,41389,41377
31095,"Jefferson, NE",43369,41356,46644,47692,46872,46630,45580,48757
31097,"Johnson, NE",33549,32335,35649,35618,35304,34495,36160,37179
31099,"Kearney, NE",56832,56992,67360,84898,99621,63529,53680,56309
31101,"Keith, NE",39415,41588,41815,41327,43360,42981,42074,45896
31103,"Keya Paha, NE",52215,56586,64473,76567,78619,69845,57783,58784
31105,"Kimball, NE",47312,54168,45689,45619,41579,40950,43458,44069
31107,"Knox, NE",45057,40722,45538,47099,48710,43669,43274,48268
31109,"Lancaster, NE",40335,42285,42049,43439,45165,45870,47565,49889
31111,"Lincoln, NE",41906,44525,42864,46012,48235,46475,44829,46623
31113,"Logan, NE",48773,43088,50362,52193,61691,51749,41823,37603
31115,"Loup, NE",35409,40154,54467,63956,75256,67387,49483,45361
31117,"McPherson, NE",41639,39670,47854,64622,71732,57348,47877,45530
31119,"Madison, NE",40169,41817,43198,44682,45963,46404,47981,50630
31121,"Merrick, NE",44260,44105,46919,49146,51831,47561,45743,47386
31123,"Morrill, NE",50696,47500,49435,52299,53465,49482,46306,49071
31125,"Nance, NE",44619,37309,43280,41261,38846,37216,36183,38000
31127,"Nemaha, NE",45744,44203,49163,46991,45893,47359,48198,48807
31129,"Nuckolls, NE",47330,45239,50295,46964,47480,46253,45687,50836
31131,"Otoe, NE",43941,45451,46046,45250,47177,49001,51478,53850
31133,"Pawnee, NE",43418,37668,48712,46253,45014,43804,43716,48851
31135,"Perkins, NE",63104,64537,62998,60317,50958,52515,51096,55692
31137,"Phelps, NE",50963,51515,56473,60351,62967,60086,51269,52792
31139,"Pierce, NE",46754,45751,51377,55980,62940,51236,51176,57141
31141,"Platte, NE",41879,41796,44086,45694,46720,46730,46431,49386
31143,"Polk, NE",50919,49127,52495,51055,54978,47661,47203,51004
31145,"Red Willow, NE",41329,43446,41143,43646,44154,43243,43499,46270
31147,"Richardson, NE",43461,40232,45848,45607,46097,45055,46076,48195
31149,"Rock, NE",52775,51682,54404,64042,66512,59798,53598,49241
31151,"Saline, NE",38243,37613,40688,38742,40022,40595,41042,43763
31153,"Sarpy, NE",41433,42500,43158,44215,46222,47009,48385,50333
31155,"Saunders, NE",42322,42019,44683,45073,47384,48259,49967,52193
31157,"Scotts Bluff, NE",36397,38702,38359,40623,41743,41808,41969,44171
31159,"Seward, NE",42589,44146,44716,45424,45664,45794,47742,49832
31161,"Sheridan, NE",42136,42863,44347,48447,47594,44119,42935,47076
31163,"Sherman, NE",39302,42157,42833,42473,43470,40147,38751,44953
31165,"Sioux, NE",51754,48533,55165,67704,65861,63356,43225,42404
31167,"Stanton, NE",43708,37235,44779,42472,48033,45239,44814,48167
31169,"Thayer, NE",53329,55191,56863,52541,53844,51044,49838,57523
31171,"Thomas, NE",49768,43391,56843,73345,80419,62337,51695,53979
31173,"Thurston, NE",44855,38455,49571,46392,46549,43014,41500,41468
31175,"Valley, NE",42574,41296,42581,42877,45069,45102,42957,45713
31177,"Washington, NE",47264,48753,49754,50337,53139,53329,54969,56640
31179,"Wayne, NE",42582,37605,43712,42017,43253,42270,43428,44622
31181,"Webster, NE",42749,42045,45373,46771,51830,47967,45263,48607
31183,"Wheeler, NE",66640,64792,84724,113354,127709,107020,60085,72878
31185,"York, NE",46333,49336,48472,45992,47343,46372,47461,49892
32001,"Churchill, NV",35171,35471,36125,38066,39319,39636,41609,43661
32003,"Clark, NV",36937,38912,38301,40530,42771,43573,45087,47090
32005,"Douglas, NV",52629,55018,55488,58280,65820,65461,70128,75159
32007,"Elko, NV",42949,42630,41832,42169,42731,43116,44746,46808
32009,"Esmeralda, NV",41187,45542,44481,50227,44977,43768,43346,40113
32011,"Eureka, NV",37984,37949,35879,38112,34804,34927,37990,39903
32013,"Humboldt, NV",43145,42952,42777,43261,44733,44074,45977,46927
32015,"Lander, NV",47967,49556,51859,53782,56143,56588,60805,63923
32017,"Lincoln, NV",29265,28744,29418,31328,33691,33954,35087,36604
32019,"Lyon, NV",29682,29705,30574,32144,33783,35457,36999,38713
32021,"Mineral, NV",36887,32590,32081,34114,34891,36499,36585,38074
32023,"Nye, NV",31250,30573,31497,33502,35320,35557,36551,37835
32027,"Pershing, NV",25582,26507,26662,30115,31489,30863,32938,32592
32029,"Storey, NV",36007,37039,37502,39938,43029,45145,52606,59651
32031,"Washoe, NV",45455,43648,43680,46244,50528,52326,56151,59639
32033,"White Pine, NV",37863,37385,36790,37648,39793,39294,42007,44736
32510,"Carson City (Independent City), NV",43036,39468,40807,42537,45452,45617,48065,50754
33001,"Belknap, NH",46268,48938,49642,52038,54853,56224,58036,61091
33003,"Carroll, NH",44583,46916,47689,50020,52328,54078,56486,58949
33005,"Cheshire, NH",42077,43466,43766,45452,47897,48674,49671,51969
33007,"Coos, NH",35254,36188,36604,36732,38823,40032,41448,43098
33009,"Grafton, NH",46614,48897,48968,52320,55342,56627,57494,60426
33011,"Hillsborough, NH",50097,52214,51723,53343,55020,56615,58305,61147
33013,"Merrimack, NH",53617,54464,51897,51831,51927,53868,55169,57924
33015,"Rockingham, NH",55331,58364,58357,61374,64557,66798,70163,73819
33017,"Strafford, NH",39811,40982,41468,43174,45566,46776,48263,50574
33019,"Sullivan, NH",40559,42255,43431,45755,46600,48745,49427,51682
34001,"Atlantic, NJ",40824,41828,42454,43590,44345,45191,46549,48668
34003,"Bergen, NJ",69053,72152,71679,74452,77666,79145,81483,85951
34005,"Burlington, NJ",50016,51107,51622,53760,56262,57802,59389,62120
34007,"Camden, NJ",43795,44592,45236,46905,48891,50164,51852,54103
34009,"Cape May, NJ",46935,48771,49562,51473,54102,55995,57976,60877
34011,"Cumberland, NJ",34323,34180,34454,35486,36891,37515,38630,40289
34013,"Essex, NJ",54225,55049,55797,58470,60836,62253,64232,67459
34015,"Gloucester, NJ",43791,44940,45900,47392,49665,50747,52455,54745
34017,"Hudson, NJ",46273,48103,49075,52819,56540,58466,62461,65139
34019,"Hunterdon, NJ",71945,75238,75067,78652,81057,83645,84958,89610
34021,"Mercer, NJ",56497,59260,58083,62018,63470,64505,65877,69344
34023,"Middlesex, NJ",50969,53435,52471,53955,54971,56526,58172,61065
34025,"Monmouth, NJ",60622,63107,63888,67386,70610,72873,75762,79978
34027,"Morris, NJ",76727,79765,80805,84260,88219,90853,93555,98842
34029,"Ocean, NJ",41587,42861,43262,44949,47082,48490,49749,52008
34031,"Passaic, NJ",42085,42798,43383,45746,47155,47770,48294,50570
34033,"Salem, NJ",41875,41674,42066,43087,45098,45690,46435,48496
34035,"Somerset, NJ",71450,75171,78462,83433,88350,92248,99533,106194
34037,"Sussex, NJ",49093,50844,51456,53818,55677,56914,58717,61757
34039,"Union, NJ",53127,55151,56129,59230,61270,62526,65036,68262
34041,"Warren, NJ",45807,47098,47609,49188,51010,51850,53405,56058
35001,"Bernalillo, NM",36740,37004,36297,38593,40062,41460,42112,44057
35003,"Catron, NM",27922,28313,27629,29726,31137,29944,30739,32010
35005,"Chaves, NM",34721,35236,34622,37836,36446,36433,38118,40322
35006,"Cibola, NM*",24055,24407,24327,25924,26865,26956,27098,28130
35007,"Colfax, NM",36195,36446,34868,37088,38041,38735,38637,39826
35009,"Curry, NM",38887,39874,40981,43335,42069,42300,43467,44161
35011,"De Baca, NM",43779,42254,38023,42089,38296,39860,38634,39634
35013,"Doña Ana, NM",30748,31296,30299,31686,33529,34516,35144,36570
35015,"Eddy, NM",46004,50676,47729,51902,49968,46601,47687,54122
35017,"Grant, NM",32464,33715,33836,35193,37218,37462,38237,41026
35019,"Guadalupe, NM",28229,28112,27501,30153,32800,34000,31501,32994
35021,"Harding, NM",45928,52316,37779,47352,43620,43750,36820,38716
35023,"Hidalgo, NM",32141,34790,37911,38621,39248,38996,38969,41555
35025,"Lea, NM",37204,40316,40016,40754,40967,34132,38167,44437
35027,"Lincoln, NM",33400,36349,35412,38818,40807,39938,39661,41793
35028,"Los Alamos, NM",62813,62625,60974,63465,65077,68297,67791,70600
35029,"Luna, NM",27426,27350,27287,28567,30018,30154,29887,31140
35031,"McKinley, NM",24701,24838,24006,24986,25748,26316,26636,27771
35033,"Mora, NM",44598,41210,41607,47088,45588,41616,34013,35534
35035,"Otero, NM",31791,31473,30648,31891,32722,33097,33339,34636
35037,"Quay, NM",31316,31498,31445,34234,34863,35630,36686,38223
35039,"Rio Arriba, NM",30837,31019,29357,30585,32582,33122,33084,34582
35041,"Roosevelt, NM",34881,34751,34375,38284,36545,37083,39614,39446
35043,"Sandoval, NM",35214,36092,35742,37073,38424,39762,39928,41547
35045,"San Juan, NM",32474,32928,32098,33665,34290,33070,33613,35453
35047,"San Miguel, NM",29327,29918,28925,30862,32707,33056,32971,34579
35049,"Santa Fe, NM",45324,47220,47059,50557,51894,54386,55273,58510
35051,"Sierra, NM",30536,31491,30998,34537,36604,37341,38415,38984
35053,"Socorro, NM",29095,30082,29857,31804,32605,32756,32718,34699
35055,"Taos, NM",30412,31475,31054,33342,35127,35896,36575,38455
35057,"Torrance, NM",26081,26420,26535,28144,29068,29114,29072,30245
35059,"Union, NM",31090,32098,28904,30630,31974,32515,32519,32620
35061,"Valencia, NM*",28498,28418,28076,29708,30969,31755,32111,33424
36001,"Albany, NY",48422,50191,50815,53791,55674,55698,59429,61201
36003,"Allegany, NY",28947,30011,30003,31518,32368,32496,34137,34880
36005,"Bronx, NY",30546,30532,30818,31820,33104,33721,36321,37376
36007,"Broome, NY",36654,37788,37797,38276,39886,40613,42970,44540
36009,"Cattaraugus, NY",33306,34340,34461,35473,36724,36722,38988,39995
36011,"Cayuga, NY",34560,36059,36648,37699,38348,39060,40976,42231
36013,"Chautauqua, NY",33022,34152,34820,36101,37323,37741,40102,40759
36015,"Chemung, NY",36846,37575,38142,39502,40170,40618,42745,44373
36017,"Chenango, NY",32834,34629,35569,36583,37776,38546,40907,41840
36019,"Clinton, NY",35619,36853,37487,38463,40697,41060,43228,44081
36021,"Columbia, NY",43689,45777,46465,48801,50487,51609,53880,55810
36023,"Cortland, NY",32561,34017,34275,35030,37367,37497,39592,40691
36025,"Delaware, NY",31080,32329,33326,34602,35044,35505,38175,39632
36027,"Dutchess, NY",43763,45808,46092,47572,49885,51499,53918,56365
36029,"Erie, NY",41246,42805,43185,44441,46416,47382,49957,51539
36031,"Essex, NY",35314,37449,38295,39500,40220,41633,44298,45996
36033,"Franklin, NY",31847,32588,33124,33508,34279,34523,37006,37644
36035,"Fulton, NY",34397,35064,35784,36869,38723,39970,42068,43112
36037,"Genesee, NY",36014,36984,37860,39185,40331,40499,42425,43582
36039,"Greene, NY",36828,38666,39988,41786,43351,44014,46011,47008
36041,"Hamilton, NY",40597,41433,42118,46724,46828,48929,51880,54086
36043,"Herkimer, NY",34191,35271,36027,36386,37502,38018,40487,41581
36045,"Jefferson, NY",42820,42301,42184,42753,43179,43674,45476,46924
36047,"Kings, NY",37598,38690,39678,41618,44255,46140,50301,52192
36049,"Lewis, NY",39499,38809,40052,41061,40629,40819,43095,43971
36051,"Livingston, NY",35306,35871,35704,36686,37705,39165,44054,45908
36053,"Madison, NY",35130,36404,36660,38109,39476,40579,43019,44502
36055,"Monroe, NY",43447,45842,45073,45897,48221,48977,51316,52951
36057,"Montgomery, NY",35413,35708,36212,36597,37978,38990,41112,41628
36059,"Nassau, NY",68496,73536,72410,75376,78573,80690,85168,89839
36061,"New York, NY",131246,138865,142930,151128,154784,165216,182821,193940
36063,"Niagara, NY",36574,37611,38072,39110,40835,41750,44181,45501
36065,"Oneida, NY",37066,38007,38338,38764,40100,41069,43413,44697
36067,"Onondaga, NY",41987,43738,43885,45252,47471,48312,51012,52886
36069,"Ontario, NY",41407,43096,43960,45771,49376,49370,51842,53498
36071,"Orange, NY",41685,43275,44098,45306,47049,47807,49912,51848
36073,"Orleans, NY",31601,32466,33184,34128,35556,35946,38049,38963
36075,"Oswego, NY",32497,33711,33831,34968,36154,36884,39285,40538
36077,"Otsego, NY",34293,35757,36190,37645,39080,40099,42188,43522
36079,"Putnam, NY",53004,61766,55080,57163,59255,60550,62662,65833
36081,"Queens, NY",38468,39469,39967,41351,43768,44781,47956,49777
36083,"Rensselaer, NY",39701,40755,41796,42725,44531,45586,47797,49156
36085,"Richmond, NY",44925,46136,46166,48150,50965,51934,54563,56749
36087,"Rockland, NY",50425,52326,51694,53434,55314,55703,57966,60464
36089,"St. Lawrence, NY",30575,31359,32104,32874,33787,34566,36935,37940
36091,"Saratoga, NY",51129,53435,54132,55809,60889,62444,64977,67618
36093,"Schenectady, NY",43295,43860,45053,45851,46076,47423,49202,50533
36095,"Schoharie, NY",31479,32891,33437,34651,35710,37190,39357,40791
36097,"Schuyler, NY",34316,35486,36362,38118,39288,39179,40772,42063
36099,"Seneca, NY",32056,33118,33459,34271,34853,35155,37724,38593
